Id,Louvain,Leiden,FastGreedy,Degree,Betweenness,Closeness,Eigenvector,Name
Sean J. Taylor,586,585,582,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Benjamin Letham,586,585,582,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Michael Röder,587,586,583,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Andreas Both,587,586,583,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Alexander Hinneburg,587,586,583,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Louis Rea,588,587,584,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Richard A. Parker,588,587,584,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Joshua C. Denny,15,3,3,0.0006513950711106286,0.0,0.05480972142420916,1.0298132500291335e-07,
Joni L. Rutter,15,3,3,0.0006513950711106286,0.0,0.05480972142420916,1.0298132500291335e-07,
Anthony Philippakis,15,3,3,0.0006513950711106286,0.0,0.05480972142420916,1.0298132500291335e-07,
Jordan W. Smoller,15,3,3,0.0006513950711106286,0.0,0.05480972142420916,1.0298132500291335e-07,
G. Mark Jenkins,15,3,3,0.0006513950711106286,0.0,0.05480972142420916,1.0298132500291335e-07,
Eric Dishman,15,3,3,0.0006513950711106286,0.0,0.05480972142420916,1.0298132500291335e-07,
Michael Drummond,589,588,585,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Tom Jefferson,589,588,585,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Carmen Moreno,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Til Wykes,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Silvana Galderisi,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Merete Nordentoft,590,589,586,0.002822711974812724,1.626719504402221e-06,0.002822711974812724,2.38841918211932e-34,
Nicolás Crossley,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Nev Jones,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Mary Cannon,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Christoph U. Correll,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Louise Byrne,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Sarah Carr,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Eric Chen,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Philip Gorwood,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Sonia Johnson,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Hilkka Kärkkäinen,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
John H. Krystal,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Jimmy Lee,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Jeffrey A. Lieberman,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Carlos López‐Jaramillo,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Miia Männikkö,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Michael R. Phillips,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Hiroyuki Uchida,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Eduard Vieta,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Antonio Vita,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Celso Arango,590,589,586,0.0024970144392574096,0.0,0.002530707287763132,2.3742099950718252e-34,
Carsten Hjorthøj,590,589,586,0.0003256975355553143,0.0,0.0014977655376557312,1.1370184279090116e-35,
Anne Emilie Stürup,590,589,586,0.0003256975355553143,0.0,0.0014977655376557312,1.1370184279090116e-35,
John J. McGrath,590,589,586,0.0003256975355553143,0.0,0.0014977655376557312,1.1370184279090116e-35,
Pasquale Lops,591,590,587,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Marco de Gemmis,591,590,587,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Giovanni Semeraro,591,590,587,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Yulan Guo,592,591,588,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Hanyun Wang,592,591,588,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Qingyong Hu,592,591,588,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Hao Liu,592,591,588,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Li Liu,592,591,588,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Mohammed Bennamoun,592,591,588,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Luiz André Barroso,593,592,589,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Urs Hölzle,593,592,589,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Anne E. Magurran,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
Brian J. McGill,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
Rampal S. Etienne,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
John S. Gray,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
Marti J. Anderson,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
Habtamu Benecha,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
María Dornelas,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
Brian J. Enquist,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
Jessica L. Green,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
Fangliang He,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
Allen H. Hurlbert,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
Pablo A. Marquet,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
Brian A. Maurer,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
Annette Ostling,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
Candan U. Soykan,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
Karl Inne Ugland,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
Ethan P. White,250,248,245,0.001845619368146781,0.0,0.006794707036329162,9.152612118618626e-08,
Ana Reyna,594,593,590,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Cristian Martín,594,593,590,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Jaime Chen,594,593,590,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Enrique Soler,594,593,590,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Manuel Dı́az,594,593,590,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Cláudia S. Sarrico,595,594,591,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Robert G. Dyson,595,594,591,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
R. Allen,595,594,591,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Ana S. Camanho,595,594,591,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Victor V. Podinovski,595,594,591,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Estelle Shale,595,594,591,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
A. Murat Eren,596,595,592,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Özcan C. Esen,596,595,592,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Christopher Quince,596,595,592,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Joseph H. Vineis,596,595,592,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Hilary G. Morrison,596,595,592,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Mitchell L. Sogin,596,595,592,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Tom O. Delmont,596,595,592,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Patrick J. Curran,597,596,593,0.0003256975355553143,4.715128998267308e-08,0.0003256975355553143,1.0041078902116185e-74,
Daniel J. Bauer,597,596,593,0.00010856584518510477,0.0,0.00019541852133318858,4.62704088707896e-75,
Khawla Obeidat,597,596,593,0.00021713169037020953,0.0,0.0002442731516664857,8.581484374774572e-75,
Diane Losardo,597,596,593,0.00021713169037020953,0.0,0.0002442731516664857,8.581484374774572e-75,
A. W. F. Edwards,598,597,594,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
J Ott,598,597,594,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Zhi Zhou,599,598,595,0.0005428292259255238,0.0,0.0015078589609042329,3.3314410073193985e-38,
Xu Chen,599,598,595,0.002714146129627619,2.357564499133654e-06,0.002714146129627619,5.335329527601203e-37,
En Li,599,598,595,0.0005428292259255238,0.0,0.0015078589609042329,3.3314410073193975e-38,
Liekang Zeng,599,598,595,0.0005428292259255238,0.0,0.0015078589609042329,3.3314410073193975e-38,
Ke Luo,599,598,595,0.0005428292259255238,0.0,0.0015078589609042329,3.3314410073193975e-38,
Junshan Zhang,599,598,595,0.0005428292259255238,0.0,0.0015078589609042329,3.3314410073193975e-38,
Alice B. Popejoy,600,599,596,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Stephanie M. Fullerton,600,599,596,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
José M. Padial,601,600,597,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Aurélien Miralles,601,600,597,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Ignacio De la Riva,601,600,597,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Miguel Vences,601,600,597,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Pervez Ghauri,602,601,598,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Kjell Grønhaug,602,601,598,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Roger Strange,602,601,598,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Wayne E. Nelson,603,602,599,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Yuen-Chai Tong,603,602,599,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
J K Lee,603,602,599,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
F Halberg,603,602,599,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Rossitza Setchi,604,603,600,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Ivan Jordanov,604,603,600,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Robert J. Howlett,604,603,600,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Lakhmi C. Jain,604,603,600,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Michel Callon,605,604,601,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
J Courtial,605,604,601,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Françoise Laville,605,604,601,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Norden E. Huang,606,605,602,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Zhaohua Wu,606,605,602,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Riccardo Poli,607,606,603,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
William B. Langdon,607,606,603,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Nicholas Freitag McPhee,607,606,603,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
William J. Sutherland,452,452,449,0.0003256975355553143,0.0,0.0004175609430196337,2.3707052140639585e-67,
Andrew S. Pullin,452,452,449,0.00043426338074041906,4.950885448180673e-07,0.0005713991851847619,4.058362616935831e-67,
Paul M. Dolman,452,452,449,0.0003256975355553143,0.0,0.0004175609430196337,2.3707052140639578e-67,
Teri Knight,452,452,449,0.0003256975355553143,0.0,0.0004175609430196337,2.3707052140639578e-67,
Keith G. Provan,608,607,604,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Amy Fish,608,607,604,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Jörg Sydow,608,607,604,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Rym Boulkedid,609,608,605,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Hendy Abdoul,609,608,605,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Marine Loustau,609,608,605,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Olivier Sibony,609,608,605,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Corinne Alberti,609,608,605,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
M.R. Banham,610,609,606,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Aggelos K. Katsaggelos,610,609,606,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Felix Scholkmann,611,610,607,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Stefan Kleiser,611,610,607,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Andreas Metz,611,610,607,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Raphael Zimmermann,611,610,607,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Juan Mata Pavia,611,610,607,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Ursula Wolf,611,610,607,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Martin Wolf,611,610,607,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Bertram Ludäscher,612,611,608,0.0008685267614808381,0.0,0.0008685267614808381,5.9376998018372e-54,
İlkay Altıntaş,612,611,608,0.0008685267614808381,0.0,0.0008685267614808381,5.9376998018372e-54,
Chad Berkley,612,611,608,0.0008685267614808381,0.0,0.0008685267614808381,5.9376998018372e-54,
Dan Higgins,612,611,608,0.0008685267614808381,0.0,0.0008685267614808381,5.9376998018372e-54,
E. Jaeger,612,611,608,0.0008685267614808381,0.0,0.0008685267614808381,5.9376998018372e-54,
Matthew B. Jones,612,611,608,0.0008685267614808381,0.0,0.0008685267614808381,5.9376998018372e-54,
Edward A. Lee,612,611,608,0.0008685267614808381,0.0,0.0008685267614808381,5.9376998018372e-54,
Jing Tao,612,611,608,0.0008685267614808381,0.0,0.0008685267614808381,5.9376998018372e-54,
Yang Zhao,612,611,608,0.0008685267614808381,0.0,0.0008685267614808381,5.9376998018372e-54,
Willem M. de Vos,613,612,609,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Herbert Tilg,613,612,609,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Matthias Van Hul,613,612,609,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Patrice D. Cani,613,612,609,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Rachel Jordan,614,613,610,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Peymané Adab,614,613,610,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Kar Keung Cheng,614,613,610,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Achal Dhariwal,615,614,611,0.0005428292259255238,0.0,0.000925169811142632,1.1285161397871152e-55,
Jasmine Chong,615,614,611,0.0007599609162957334,9.430257996534615e-08,0.0010132812217276445,1.588887953506304e-55,
Salam M. Habib,615,614,611,0.0005428292259255238,0.0,0.000925169811142632,1.1285161397871152e-55,
Irah L. King,615,614,611,0.0005428292259255238,0.0,0.000925169811142632,1.1285161397871152e-55,
Luis B. Agellon,615,614,611,0.0005428292259255238,0.0,0.000925169811142632,1.1285161397871152e-55,
Jianguo Xia,615,614,611,0.0015199218325914667,9.5481362214913e-07,0.0015199218325914667,3.343189282185502e-55,
Peng Liu,615,614,611,0.0003256975355553143,0.0,0.0008511562262512215,1.049599551679682e-55,
Guangyan Zhou,615,614,611,0.0010856584518510477,2.0039298242636057e-07,0.0011821614253489186,2.8039008803588795e-55,
Othman Soufan,615,614,611,0.0005428292259255238,0.0,0.000925169811142632,1.7462708516119116e-55,
Jessica Ewald,615,614,611,0.0008685267614808381,3.5363467487004806e-08,0.0010639452828140267,2.488684806038405e-55,
Robert E. W. Hancock,615,614,611,0.0005428292259255238,0.0,0.000925169811142632,1.7462708516119112e-55,
Niladri Basu,615,614,611,0.0008685267614808381,3.5363467487004806e-08,0.0010639452828140267,2.4886848060384054e-55,
Zhiqiang Pang,615,614,611,0.0006513950711106286,0.0,0.0009672229843763879,2.071436180634897e-55,
Le Chang,615,614,611,0.0006513950711106286,0.0,0.0009672229843763879,2.071436180634897e-55,
Orçun Haçarız,615,614,611,0.0006513950711106286,0.0,0.0009672229843763879,2.071436180634897e-55,
Gabriel L. Schlomer,616,615,612,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Sheri Bauman,616,615,612,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Noel A. Card,616,615,612,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Audris Mockus,617,616,613,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Roy T. Fielding,617,616,613,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
James D. Herbsleb,617,616,613,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Ana-Maria Popescu,618,617,614,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Oren Etzioni,618,617,614,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
David Jones,619,618,615,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Chris Snider,619,618,615,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Aydin Nassehi,619,618,615,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Jason Yon,619,618,615,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Ben Hicks,619,618,615,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Peter Bhlmann,620,619,616,0.00010856584518510477,0.0,0.00014475446024680635,2.614417969890417e-80,
Sara van de Geer,620,619,616,0.00021713169037020953,2.357564499133654e-08,0.00021713169037020953,3.697345350730962e-80,
Peter Bühlmann,620,619,616,0.00010856584518510477,0.0,0.00014475446024680635,2.614417969890417e-80,
M. S. Dresselhaus,621,620,617,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
G. Dresselhaus,621,620,617,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Phaedon Avouris,621,620,617,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Adrian Bowman,622,621,618,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Adelchi Azzalini,622,621,618,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
AnHai Doan,573,573,570,0.00021713169037020953,0.0,0.00030157179218084657,3.6082054247879665e-72,
Raghu Ramakrishnan,573,573,570,0.00021713169037020953,0.0,0.00030157179218084657,3.6082054247879665e-72,
Craig Lockwood,623,622,619,0.00021713169037020953,0.0,0.0003392682662034524,3.977911670163648e-69,
Zachary Munn,623,622,619,0.0005428292259255238,1.4145386994801922e-07,0.0005428292259255238,8.997249547018167e-69,
Kylie Porritt,623,622,619,0.00021713169037020953,0.0,0.0003392682662034524,3.9779116701636476e-69,
Sandeep Moola,623,622,619,0.0003256975355553143,0.0,0.00038773516137537416,7.130475144433176e-69,
Dagmara Riitano,623,622,619,0.0003256975355553143,0.0,0.00038773516137537416,7.130475144433176e-69,
Karolina Lisy,623,622,619,0.0003256975355553143,0.0,0.00038773516137537416,7.130475144433176e-69,
Jody Fitzpatrick,624,623,620,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
James R. Sanders,624,623,620,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Blaine R. Worthen,624,623,620,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Arch G. Woodside,625,624,621,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Ilias O. Pappas,625,624,621,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Niroshinie Fernando,626,625,622,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Seng W. Loke,626,625,622,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Wenny Rahayu,626,625,622,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Ronen Feldman,627,626,623,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
James R. Sanger,627,626,623,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Matthew J. C. Crump,628,627,624,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
John V. McDonnell,628,627,624,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Todd M. Gureckis,628,627,624,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Tom Oinn,23,18,21,0.0010856584518510477,0.0,0.05634469313076146,7.145407630958534e-06,
Matthew Addis,23,18,21,0.0010856584518510477,0.0,0.05634469313076146,7.145407630958534e-06,
Justin Ferris,23,18,21,0.0010856584518510477,0.0,0.05634469313076146,7.145407630958534e-06,
Darren Marvin,23,18,21,0.0010856584518510477,0.0,0.05634469313076146,7.145407630958534e-06,
Martin Senger,23,18,21,0.0010856584518510477,0.0,0.05634469313076146,7.145407630958534e-06,
Mark Greenwood,23,18,21,0.0010856584518510477,0.0,0.05634469313076146,7.145407630958534e-06,
Tim Carver,23,18,21,0.0010856584518510477,0.0,0.05634469313076146,7.145407630958534e-06,
Kevin Glover,23,18,21,0.0010856584518510477,0.0,0.05634469313076146,7.145407630958534e-06,
Matthew Pocock,23,18,21,0.0010856584518510477,0.0,0.05634469313076146,7.145407630958534e-06,
Peter Li,23,18,21,0.0010856584518510477,0.0,0.05634469313076146,7.145407630958534e-06,
Daniel H. Huson,629,628,625,0.000977092606665943,7.858548330445512e-08,0.000977092606665943,2.5178709870459346e-55,
Sina Beier,629,628,625,0.0007599609162957334,0.0,0.0007994394054539533,2.2352512813995734e-55,
Isabell Flade,629,628,625,0.0007599609162957334,0.0,0.0007994394054539533,2.2352512813995734e-55,
Anna Górska,629,628,625,0.0007599609162957334,0.0,0.0007994394054539533,2.2352512813995734e-55,
Mohamed El-Hadidi,629,628,625,0.0007599609162957334,0.0,0.0007994394054539533,2.2352512813995734e-55,
Suparna Mitra,629,628,625,0.000977092606665943,7.858548330445512e-08,0.000977092606665943,2.5178709870459346e-55,
Hans‐Joachim Ruscheweyh,629,628,625,0.000977092606665943,7.858548330445512e-08,0.000977092606665943,2.5178709870459346e-55,
Rewati Tappu,629,628,625,0.0007599609162957334,0.0,0.0007994394054539533,2.235251281399573e-55,
Nico Weber,629,628,625,0.00043426338074041906,0.0,0.0006281309614281061,1.1840794392259292e-55,
Stephan C. Schuster,629,628,625,0.00043426338074041906,0.0,0.0006281309614281061,1.1840794392259292e-55,
Joses Ho,630,629,626,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Tayfun Tumkaya,630,629,626,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Sameer Aryal,630,629,626,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Hyungwon Choi,630,629,626,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Adam Claridge‐Chang,630,629,626,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Abbas Cheddad,631,630,627,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Joan Condell,631,630,627,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Kevin Curran,631,630,627,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Paul Mc Kevitt,631,630,627,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Kimberly A. Selkoe,632,631,628,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Robert J. Toonen,632,631,628,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Charles M. Macal,633,632,629,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Michael North,633,632,629,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Florian Tschorsch,634,633,630,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Björn Scheuermann,634,633,630,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Saeed Aghabozorgi,635,634,631,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Ali Seyed Shirkhorshidi,635,634,631,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Teh Ying Wah,635,634,631,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Mushtaq Ahmad Shah,636,635,632,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Khomane Harish,636,635,632,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Shradha,636,635,632,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Kutlu Hansda,636,635,632,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Diksha Chowdhury,636,635,632,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Sakshi Yadav,636,635,632,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Garrett K. Mandeville,637,636,633,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
John Roscoe,637,636,633,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Eleftherios Garyfallidis,20,21,25,0.0006513950711106286,0.0,0.048503702906762904,1.1880805715331412e-08,
Matthew Brett,20,21,25,0.0006513950711106286,0.0,0.048503702906762904,1.1880805715331412e-08,
Bagrat Amirbekian,20,21,25,0.0006513950711106286,0.0,0.048503702906762904,1.1880805715331412e-08,
Stéfan van der Walt,20,21,25,0.0006513950711106286,0.0,0.048503702906762904,1.1880805715331412e-08,
